SECID,BOARDID,BID,BIDDEPTH,OFFER,OFFERDEPTH,SPREAD,BIDDEPTHT,OFFERDEPTHT,OPEN,LOW,HIGH,LAST,LASTCHANGE,LASTCHANGEPRCNT,QTY,VALUE,VALUE_USD,WAPRICE,LASTCNGTOLASTWAPRICE,WAPTOPREVWAPRICEPRCNT,WAPTOPREVWAPRICE,CLOSEPRICE,MARKETPRICETODAY,MARKETPRICE,LASTTOPREVPRICE,NUMTRADES,VOLTODAY,VALTODAY,VALTODAY_USD,ETFSETTLEPRICE,TRADINGSTATUS,UPDATETIME,LASTBID,LASTOFFER,LCLOSEPRICE,LCURRENTPRICE,MARKETPRICE2,NUMBIDS,NUMOFFERS,CHANGE,TIME,HIGHBID,LOWOFFER,PRICEMINUSPREVWAPRICE,OPENPERIODPRICE,SEQNUM,SYSTIME,CLOSINGAUCTIONPRICE,CLOSINGAUCTIONVOLUME,ISSUECAPITALIZATION,ISSUECAPITALIZATION_UPDATETIME,ETFSETTLECURRENCY,VALTODAY_RUR,TRADINGSESSION,TRENDISSUECAPITALIZATION
SVCB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,18.32,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,377043693842.5,00:00:00,,0,,0.0
SVET,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,29.05,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,645438150.0,00:00:00,,0,,0.0
SVETP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,,,,0,,
TASB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,2.126,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,3210676395.52,00:00:00,,0,,0.0
TASBP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1.182,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,255450784.24,00:00:00,,0,,0.0
TATN,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,728.6,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,1595019461470.0,00:00:00,,0,,0.0
TATNP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,721.2,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,106692898050.0,00:00:00,,0,,0.0
TCSG,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,2937.0,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,579879328974.0,00:00:00,,0,,0.0
TGKA,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.009098,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,34442394898.48,00:00:00,,0,,0.0
TGKB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.01201,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,17267513432.84,00:00:00,,0,,0.0
TGKBP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.01841,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,304269841.08,00:00:00,,0,,0.0
TGKN,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.01548,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,21048156941.27,00:00:00,,0,,0.0
TNSE,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,3210.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,43465000020.0,00:00:00,,0,,0.0
TORS,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1.022,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,3857508735.8,00:00:00,,0,,0.0
TORSP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.512,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,291806658.0,00:00:00,,0,,0.0
TRMK,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,218.96,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,225946704544.2,00:00:00,,0,,0.0
TRNFP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1673.0,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,258575712500.0,00:00:00,,0,,0.0
TTLK,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1.031,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,21198323998.8,00:00:00,,0,,0.0
TUZA,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,334.5,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,2704380000.0,00:00:00,,0,,0.0
UGLD,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1.0146,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,213529603000.9,00:00:00,,0,,0.0
UKUZ,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1542.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,54657291024.0,00:00:00,,0,,0.0
UNAC,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.994,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,517218056605.49,00:00:00,,0,,0.0
UNKL,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,7100.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,4192161630.0,00:00:00,,0,,0.0
UPRO,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,2.043,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,127862776062.06,00:00:00,,0,,0.0
URKZ,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,28800.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,15665964600.0,00:00:00,,0,,0.0
USBN,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.269,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,96155964194.32,00:00:00,,0,,0.0
UTAR,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,17.97,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,139761381843.6,00:00:00,,0,,0.0
VEON-RX,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,36.55,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,64018062986.4,00:00:00,,0,,0.0
VGSB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,17.3,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,5465091001.5,00:00:00,,0,,0.0
VGSBP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,11.02,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,869390647.2,00:00:00,,0,,0.0
VJGZ,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,3406.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,58940836380.0,00:00:00,,0,,0.0
VJGZP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,2377.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,13789869200.0,00:00:00,,0,,0.0
VKCO,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,593.0,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,132440915128.0,00:00:00,,0,,0.0
VLHZ,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,261.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,1293448332.0,00:00:00,,0,,0.0
VRSB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,620.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,34645181808.0,00:00:00,,0,,0.0
VRSBP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,174.6,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,3252958636.4,00:00:00,,0,,0.0
VSMO,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,37120.0,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,425901133720.0,00:00:00,,0,,0.0
VSYD,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,16250.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,30732812500.0,18:32:14,,0,,0.0
VSYDP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,11860.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,609626640.0,00:00:00,,0,,0.0
VTBR,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.022645,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,590961224928.83,00:00:00,,0,,0.0
WTCM,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,14.96,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,15898440000.0,00:00:00,,0,,0.0
WTCMP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,10.92,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,1756080000.0,00:00:00,,0,,0.0
WUSH,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,306.72,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,33905926125.12,00:00:00,,0,,0.0
YAKG,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,89.5,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,73099672750.0,00:00:00,,0,,0.0
YKEN,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.686,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,6927664168.32,00:00:00,,0,,0.0
YKENP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,0.566,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,748940940.25,00:00:00,,0,,0.0
YNDX,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,4220.2,0,0,0,0,0,,N,06:32:24,,,,,,,,,06:32:24,,,,,20240527064726,2024-05-27 06:47:26,,,1367113037484.0,00:00:00,,0,,0.0
YRSB,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,1132.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,19097952576.0,00:00:00,,0,,0.0
YRSBP,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,253.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,1122322680.0,00:00:00,,0,,0.0
ZAYM,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,209.65,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,20405000000.0,00:00:00,,0,,0.0
ZILL,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,3500.0,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,9070470420.0,00:00:00,,0,,0.0
ZVEZ,TQBR,,,,,0,0,0,,,,,0,0,0,0.0,0,,0,0,0,,,11.29,0,0,0,0,0,,N,06:32:18,,,,,,,,,06:32:18,,,,,20240527064718,2024-05-27 06:47:18,,,6283388966.4,00:00:00,,0,,0.0
